date,daily_total_pnl,daily_avg_pnl,daily_median_pnl,daily_win_rate,daily_trade_count,daily_avg_leverage,sentiment_score,long_short_ratio,sentiment_label
2024-11-15,4140.740438,75.28618978181818,41.325592,1.0,55,1.0,5.0,0.375,Extreme Greed
2024-11-16,2769.521909,47.75037774137931,20.204912999999998,0.8275862068965517,58,1.0,5.0,0.8709677419354839,Extreme Greed
2024-11-17,882.975285,14.24153685483871,1.388512,0.7903225806451613,62,1.0,5.0,1.2962962962962963,Extreme Greed
2024-11-18,4470.815187,28.659071711538463,2.9583500000000003,0.7948717948717948,156,1.0,5.0,0.5445544554455446,Extreme Greed
2024-11-19,2958.268991,17.714185574850298,1.800454,0.8982035928143712,167,1.0,5.0,1.0365853658536586,Extreme Greed
2024-11-20,4210.0928969999995,14.080578250836119,2.555351,0.7324414715719063,299,1.0,5.0,0.22040816326530613,Extreme Greed
2024-11-21,1692.430891,6.63698388627451,0.989016,0.6470588235294118,255,1.0,5.0,0.2318840579710145,Extreme Greed
2024-11-22,-18105.345617,-51.43564095738636,0.37242,0.59375,352,1.0,5.0,0.5575221238938053,Extreme Greed
2024-11-23,2901.531638,19.473366697986577,4.975906,0.8590604026845637,149,1.0,5.0,1.328125,Extreme Greed
2024-11-24,945.550386,15.500826,2.00665,0.7540983606557377,61,1.0,5.0,3.066666666666667,Extreme Greed
2024-11-25,5523.740734,37.07208546308725,1.47934,0.7046979865771812,149,1.0,5.0,0.7951807228915663,Extreme Greed
2024-11-26,1094.809359,8.5531981171875,1.559266,0.6875,128,1.0,5.0,0.6410256410256411,Extreme Greed
2024-11-27,-2654.495633,-20.419197176923078,0.532264,0.5692307692307692,130,1.0,5.0,0.2871287128712871,Extreme Greed
2024-11-28,-127075.39958499999,-557.3482437938596,-0.22265800000000002,0.4780701754385965,228,1.0,5.0,1.5054945054945055,Extreme Greed
2024-11-29,176844.994152,846.1482973779904,49.135291,0.9186602870813397,209,1.0,5.0,0.15469613259668508,Extreme Greed
2024-11-30,37316.69352,215.7034307514451,44.441362,0.9075144508670521,173,1.0,5.0,0.2814814814814815,Extreme Greed
2024-12-01,40886.364494,176.23432971551725,16.9628125,0.9525862068965517,232,1.0,5.0,0.4967741935483871,Extreme Greed
2024-12-02,18489.604313,165.08575279464284,6.9810015,0.9821428571428571,112,1.0,5.0,0.6470588235294118,Extreme Greed
2024-12-03,23576.539285,133.20078692090394,40.532431,0.9096045197740112,177,1.0,5.0,0.16447368421052633,Extreme Greed
2024-12-04,292891.815021,1764.4085242228914,37.483485,0.891566265060241,166,1.0,5.0,0.3387096774193548,Extreme Greed
2024-12-05,71574.11848800001,349.14204140487806,13.889085,0.9414634146341463,205,1.0,5.0,1.6623376623376624,Extreme Greed
2024-12-06,-92624.643895,-676.0922912043795,4.49952,0.6861313868613139,137,1.0,4.0,1.9782608695652173,Greed
2024-12-07,85906.279067,604.9737962464789,9.589302499999999,0.9225352112676056,142,1.0,5.0,1.679245283018868,Extreme Greed
2024-12-08,15965.933436,102.34572715384616,3.8852399999999996,0.9743589743589743,156,1.0,5.0,0.5145631067961165,Extreme Greed
2024-12-09,6310.967676,35.45487458426967,2.4334379999999998,0.9662921348314607,178,1.0,5.0,6.12,Extreme Greed
2024-12-10,39325.770231,35.0184953081033,4.4305,0.8343722172751559,1123,1.0,5.0,0.21932681867535286,Extreme Greed
2024-12-11,319051.554217,361.7364560283447,8.2894145,0.9863945578231292,882,1.0,4.0,0.12356687898089172,Greed
2024-12-12,599151.795008,422.8311891376147,28.517125,0.9541284403669725,1417,1.0,5.0,0.09167950693374423,Extreme Greed
2024-12-13,31935.901745,65.30859252556237,9.742915,0.9631901840490797,489,1.0,5.0,0.29365079365079366,Extreme Greed
2024-12-14,167801.399244,278.7398658538206,26.559756,0.9717607973421927,602,1.0,5.0,0.11481481481481481,Extreme Greed
2024-12-15,97525.315279,207.9431029402985,13.663895,0.8891257995735607,469,1.0,5.0,0.07568807339449542,Extreme Greed
2024-12-16,166774.344133,305.44751672710623,33.3141175,0.9798534798534798,546,1.0,5.0,0.14225941422594143,Extreme Greed
2024-12-17,219591.305172,251.5364320412371,28.379407,0.9702176403207331,873,1.0,5.0,0.15782493368700265,Extreme Greed
2024-12-18,13682.994673,18.41587439165545,2.885158,0.7039030955585465,743,1.0,5.0,0.39399624765478425,Extreme Greed
2024-12-19,62744.004486000005,28.57195104098361,2.286808,0.9348816029143898,2196,1.0,5.0,0.05627705627705628,Extreme Greed
2024-12-20,254969.660039,172.39327926910076,29.320949,0.9350912778904665,1479,1.0,4.0,0.23973176865046103,Greed
2024-12-21,150022.163157,160.62330102462528,35.353857500000004,0.9892933618843683,934,1.0,4.0,0.07603686635944701,Greed
2024-12-22,352197.163973,997.7256769773371,31.953525,0.9546742209631728,353,1.0,4.0,0.9289617486338798,Greed
2024-12-23,-29430.626577,-20.96198474145299,-0.1177705,0.48504273504273504,1404,1.0,4.0,0.33841754051477596,Greed
2024-12-24,14813.780116,86.63029307602339,1.52946,0.6666666666666666,171,1.0,4.0,0.6285714285714286,Greed
2024-12-25,756.6570469999998,9.227524963414632,4.566637,0.7682926829268293,82,1.0,4.0,0.9069767441860465,Greed
2024-12-26,60228.639722,162.34134695956874,8.266359,0.9649595687331537,371,1.0,5.0,0.6488888888888888,Extreme Greed
2024-12-27,2672.811035,23.041474439655175,2.779803,0.9482758620689655,116,1.0,4.0,2.3142857142857145,Greed
2024-12-28,940.673623,20.449426586956523,4.620023,0.8043478260869565,46,1.0,4.0,1.1904761904761905,Greed
2024-12-29,2884.067927,45.063561359375,1.8109199999999999,1.0,64,1.0,4.0,2.764705882352941,Greed
2024-12-30,9009.738137,73.85031259836066,11.123168,0.9836065573770492,122,1.0,4.0,1.3461538461538463,Greed
2024-12-31,5445.01281,54.4501281,17.473223,0.92,100,1.0,4.0,0.26582278481012656,Greed
2025-01-01,-9528.065345,-317.6021781666667,3.1430695,0.9666666666666667,30,1.0,4.0,2.75,Greed
2025-01-02,8716.519087,51.884042184523814,7.4541924999999996,0.9821428571428571,168,1.0,4.0,0.8064516129032258,Greed
2025-01-03,6028.486793,36.98458155214724,6.814386,0.8466257668711656,163,1.0,4.0,1.144736842105263,Greed
2025-01-04,2553.537968,30.041623152941177,5.395456,0.8823529411764706,85,1.0,4.0,1.0238095238095237,Greed
2025-01-05,3187.719363,30.651147721153848,3.489875,0.9615384615384616,104,1.0,4.0,0.8909090909090909,Greed
2025-01-06,6064.185393,50.11723465289256,2.602705,0.7355371900826446,121,1.0,5.0,1.2,Extreme Greed
2025-01-07,16098.227531,32.196455062,9.822431,0.97,500,1.0,5.0,34.714285714285715,Extreme Greed
2025-01-08,130117.090554,308.3343378056872,7.026482,0.9146919431279621,422,1.0,4.0,1.7225806451612904,Greed
2025-01-09,46975.928902,277.96407634319525,12.54088,0.8579881656804734,169,1.0,4.0,0.5225225225225225,Greed
2025-01-10,-10116.875552,-20.731302360655736,9.449878,0.8852459016393442,488,1.0,3.0,0.3593314763231198,Neutral
2025-01-11,2269.080536,25.78500609090909,5.1872869999999995,0.7840909090909091,88,1.0,4.0,0.3333333333333333,Greed
2025-01-12,5742.241803,12.088930111578946,1.417065,0.9936842105263158,475,1.0,4.0,0.03260869565217391,Greed
2025-01-13,9655.429352,58.16523706024096,15.966145000000001,0.9518072289156626,166,1.0,4.0,0.23880597014925373,Greed
2025-01-14,16069.512355,113.96817273049646,29.905893,0.9716312056737588,141,1.0,4.0,0.3177570093457944,Greed
2025-01-15,14819.5883,106.61574316546762,7.2708,0.8848920863309353,139,1.0,4.0,0.5617977528089888,Greed
2025-01-16,20807.709328,147.5724065815603,11.719323,0.900709219858156,141,1.0,5.0,0.5842696629213483,Extreme Greed
2025-01-17,7006.415608,55.16862683464567,9.024339,0.9921259842519685,127,1.0,5.0,0.6075949367088608,Extreme Greed
2025-01-18,443.2330819999997,1.5829752928571417,5.598131,0.8857142857142857,280,1.0,5.0,1.8282828282828283,Extreme Greed
2025-01-19,87923.799302,202.58939931336405,5.049223,0.7304147465437788,434,1.0,5.0,0.757085020242915,Extreme Greed
2025-01-20,87277.239173,108.016385115099,8.5656625,0.8502475247524752,808,1.0,5.0,0.7451403887688985,Extreme Greed
2025-01-21,11077.839421,51.76560477102804,6.6711504999999995,0.9579439252336449,214,1.0,5.0,0.539568345323741,Extreme Greed
2025-01-22,20524.408057,69.33921640878378,4.2909875,0.7905405405405406,296,1.0,5.0,0.458128078817734,Extreme Greed
2025-01-23,101256.24216,119.54692108618653,33.32697,0.9504132231404959,847,1.0,5.0,0.8453159041394336,Extreme Greed
2025-01-24,10602.779738,21.248055587174346,5.9438,0.9779559118236473,499,1.0,5.0,0.17411764705882352,Extreme Greed
2025-01-25,-10348.016255999999,-60.870683858823526,3.818075,0.8294117647058824,170,1.0,5.0,0.8085106382978723,Extreme Greed
2025-01-26,40823.466668,198.17216829126215,26.57233,0.9514563106796117,206,1.0,4.0,1.06,Greed
2025-01-27,41331.765392,103.32941348,10.296617,0.92,400,1.0,4.0,0.7467248908296943,Greed
2025-01-28,17979.613973,54.81589625914634,17.9958,0.9542682926829268,328,1.0,4.0,0.2567049808429119,Greed
2025-01-29,23421.01147,59.595449033078886,20.111476,0.9643765903307888,393,1.0,4.0,2.891089108910891,Greed
2025-01-30,23097.471385,54.60395126477542,11.51349,0.8747044917257684,423,1.0,4.0,0.6459143968871596,Greed
2025-01-31,35868.296773,61.20869756484642,14.778770999999999,0.9385665529010239,586,1.0,5.0,0.5543766578249337,Extreme Greed
2025-02-01,32300.205017,81.15629401256281,10.3053445,0.949748743718593,398,1.0,4.0,0.9134615384615384,Greed
2025-02-02,162854.759623,307.85398794517954,20.324242,0.8941398865784499,529,1.0,4.0,0.30617283950617286,Greed
2025-02-03,348871.326269,260.74090154633785,11.3592,0.8243647234678625,1338,1.0,2.0,0.5152887882219706,Fear
2025-02-04,416876.88812,523.0575760602259,19.385325,0.8720200752823086,797,1.0,4.0,1.351032448377581,Greed
2025-02-05,56706.235562,111.84661846548323,13.276555,0.8224852071005917,507,1.0,3.0,0.6146496815286624,Neutral
2025-02-06,33803.799733,40.776597989143546,19.155868,0.9469240048250904,829,1.0,3.0,0.9644549763033176,Neutral
2025-02-07,22450.002091,41.80633536499069,3.593667,0.8007448789571695,537,1.0,2.0,0.13771186440677965,Fear
2025-02-08,586.703253,4.80904305737705,0.06662,0.9016393442622951,122,1.0,2.0,0.07964601769911504,Fear
2025-02-09,150551.829492,450.75398051497,15.770814000000001,0.9850299401197605,334,1.0,3.0,3.638888888888889,Neutral
2025-02-10,63908.49465,138.330075,6.9795,0.9199134199134199,462,1.0,2.0,0.3352601156069364,Fear
2025-02-11,-6093.784817,-18.692591463190183,0.22478599999999999,0.5674846625766872,326,1.0,3.0,0.04153354632587859,Neutral
2025-02-12,19848.635032,35.63489233752244,5.2,0.8563734290843806,557,1.0,3.0,0.3075117370892019,Neutral
2025-02-13,27829.534238,42.35849960121766,6.747438,0.9756468797564688,657,1.0,3.0,0.39490445859872614,Neutral
2025-02-14,213860.675308,266.65919614463843,21.994244000000002,0.885286783042394,802,1.0,3.0,0.19345238095238096,Neutral
2025-02-15,45042.92701,108.01661153477218,4.89753,0.9616306954436451,417,1.0,3.0,0.550185873605948,Neutral
2025-02-16,2369.478425,6.789336461318051,1.655747,0.8595988538681948,349,1.0,3.0,0.593607305936073,Neutral
2025-02-17,1818.573295,7.514765681818181,1.215033,0.871900826446281,242,1.0,3.0,0.2670157068062827,Neutral
2025-02-18,91204.672403,98.06954021827957,14.8256395,0.9225806451612903,930,1.0,3.0,0.751412429378531,Neutral
2025-02-19,14985.794701,23.4153042203125,6.4540355,0.909375,640,1.0,2.0,0.6537467700258398,Fear
2025-02-20,46008.794102,46.379832764112905,4.625159,0.9717741935483871,992,1.0,3.0,0.1739644970414201,Neutral
2025-02-21,119693.49395,118.27420350790514,12.401824000000001,0.9664031620553359,1012,1.0,4.0,0.3125810635538262,Greed
2025-02-22,25278.704178,71.81450050568182,17.663559,0.96875,352,1.0,3.0,0.8723404255319149,Neutral
2025-02-23,10656.934251,43.85569650617284,11.04675,0.9629629629629629,243,1.0,3.0,0.9285714285714286,Neutral
2025-02-24,38470.176242,15.223655022556391,1.676,0.8816778789077958,2527,1.0,3.0,0.09774109470026064,Neutral
2025-02-25,204762.177034,95.63856937599252,3.314255,0.7603923400280242,2141,1.0,2.0,0.428285523682455,Fear
2025-02-26,63229.063129,74.38713309294118,7.03698,0.928235294117647,850,1.0,1.0,0.49122807017543857,Extreme Fear
2025-02-27,-36525.167517,-86.96468456428572,0.244239,0.5880952380952381,420,1.0,1.0,4.675675675675675,Extreme Fear
2025-02-28,225628.108748,551.657967599022,17.84368,0.9682151589242054,409,1.0,1.0,0.7553648068669528,Extreme Fear
2025-03-01,10596.108968,126.14415438095239,29.9319505,0.9285714285714286,84,1.0,1.0,2.0,Extreme Fear
2025-03-02,66914.320708,238.1292551886121,34.771845,0.9501779359430605,281,1.0,2.0,0.27149321266968324,Fear
2025-03-03,616413.032233,652.2889229978837,88.45912,0.9650793650793651,945,1.0,2.0,3.126637554585153,Fear
2025-03-04,182075.566585,222.5862672188264,6.353714,0.7444987775061125,818,1.0,1.0,0.3300813008130081,Extreme Fear
2025-03-05,269328.365917,210.57729938780295,68.319913,0.9843627834245504,1279,1.0,1.0,0.08206429780033841,Extreme Fear
2025-03-06,16101.125561,42.149543353403146,7.6137495,0.9554973821989529,382,1.0,2.0,0.5591836734693878,Fear
2025-03-07,150236.061627,104.98676563731655,18.704,0.9315164220824598,1431,1.0,2.0,0.1402390438247012,Fear
2025-03-08,24700.773359,81.52070415511551,21.396588,0.9933993399339934,303,1.0,2.0,0.28936170212765955,Fear
2025-03-09,19773.457395,31.536614665071774,10.69224,1.0,627,1.0,2.0,0.5558312655086849,Fear
2025-03-10,-10010.027269999999,-7.503768568215891,6.107590999999999,0.8673163418290855,1334,1.0,1.0,0.003762227238525207,Extreme Fear
2025-03-11,-76880.729036,-64.22784380618212,0.061202,0.5146198830409356,1197,1.0,1.0,0.36488027366020526,Extreme Fear
2025-03-12,288105.984215,123.49163489712816,37.419189,0.9601371624517788,2333,1.0,2.0,0.10047169811320755,Fear
2025-03-13,14114.870873,28.805858924489797,4.765835,0.8979591836734694,490,1.0,3.0,0.10112359550561797,Neutral
2025-03-14,68646.160089,35.71600420863683,2.487627,0.981789802289282,1922,1.0,2.0,0.05546403075233388,Fear
2025-03-15,78694.624572,416.373674984127,6.99048,0.8201058201058201,189,1.0,3.0,2.3157894736842106,Neutral
2025-03-16,-7910.943544999999,-35.958834295454544,0.192505,0.5590909090909091,220,1.0,2.0,0.9130434782608695,Fear
2025-03-17,26163.906513,54.16957870186336,14.37168,0.8633540372670807,483,1.0,2.0,0.9554655870445344,Fear
2025-03-18,72322.788824,293.9950765203252,1.7460404999999999,0.7642276422764228,246,1.0,2.0,0.64,Fear
2025-03-19,29374.682341,37.90281592387097,2.628444,0.8658064516129033,775,1.0,2.0,0.14644970414201183,Fear
2025-03-20,10246.859436,23.2883169,2.893027,0.7159090909090909,440,1.0,3.0,0.10831234256926953,Neutral
2025-03-21,6951.270374,19.917680154727794,3.749184,1.0,349,1.0,2.0,0.0705521472392638,Fear
2025-03-22,12498.535254,37.7599252386707,7.030725,0.7673716012084593,331,1.0,2.0,1.853448275862069,Fear
2025-03-23,14047.421585,96.21521633561643,20.202649,1.0,146,1.0,2.0,1.0,Fear
2025-03-24,107878.961301,160.77341475558868,11.08978,0.9418777943368107,671,1.0,3.0,0.3921161825726141,Neutral
2025-03-25,32030.90678,82.13053020512821,3.505614,0.7333333333333333,390,1.0,3.0,0.31313131313131315,Neutral
2025-03-26,15802.167427,9.76648172249691,0.181976,0.5197775030902348,1618,1.0,3.0,0.5249764373232799,Neutral
2025-03-27,58825.359221,221.9824876264151,30.948496,0.9886792452830189,265,1.0,2.0,1.731958762886598,Fear
2025-03-28,21337.179335,91.18452707264957,10.486820999999999,0.9871794871794872,234,1.0,2.0,0.7593984962406015,Fear
2025-03-29,12098.872931,12.871141415957446,0.677679,0.7170212765957447,940,1.0,2.0,0.05736782902137233,Fear
2025-03-30,15795.11514,149.01052018867924,22.428899,0.8867924528301887,106,1.0,2.0,0.24705882352941178,Fear
2025-03-31,6978.184557,23.89789231849315,9.1530015,0.886986301369863,292,1.0,2.0,0.057971014492753624,Fear
2025-04-01,-2202.6622420000003,-18.054608540983608,4.185565,0.7213114754098361,122,1.0,2.0,0.5844155844155844,Fear
2025-04-02,202212.740938,209.76425408506225,34.296169500000005,0.9989626556016598,964,1.0,2.0,0.06873614190687362,Fear
2025-04-03,-2365.961276,-3.731800119873817,1.035884,0.8201892744479495,634,1.0,2.0,0.03257328990228013,Fear
2025-04-04,-25515.678949999998,-37.03291574746008,0.987326,0.7155297532656023,689,1.0,2.0,0.12581699346405228,Fear
2025-04-05,35907.33771,167.01087306976743,26.602018,0.9720930232558139,215,1.0,2.0,0.059113300492610835,Fear
2025-04-06,47053.449272,135.99262795375722,4.937168,0.9595375722543352,346,1.0,2.0,0.15719063545150502,Fear
2025-04-07,34527.370305,27.337585356294536,0.68484,0.5328582739509106,1263,1.0,1.0,0.6048284625158831,Extreme Fear
2025-04-08,34899.394798,75.70367635140998,6.944772,0.8373101952277657,461,1.0,1.0,0.13267813267813267,Extreme Fear
2025-04-09,43120.444797,19.38868920728417,3.712,0.7679856115107914,2224,1.0,1.0,0.9964093357271095,Extreme Fear
2025-04-10,158261.822261,118.90444948234409,1.0692,0.845229151014275,1331,1.0,2.0,1.8934782608695653,Fear
2025-04-11,126406.479081,279.0430001788079,6.4225,0.8123620309050773,453,1.0,2.0,0.6777777777777778,Fear
2025-04-12,410419.694533,569.2367469251041,7.55559,0.7961165048543689,721,1.0,2.0,1.0659025787965617,Fear
2025-04-13,48696.021521,86.03537371201413,5.474056,0.8445229681978799,566,1.0,3.0,1.6325581395348838,Neutral
2025-04-14,45680.443063,109.28335661004785,12.154318,0.8995215311004785,418,1.0,2.0,0.6201550387596899,Fear
2025-04-15,72357.706282,110.9780771196319,9.9036,0.9923312883435583,652,1.0,2.0,0.5092592592592593,Fear
2025-04-16,58631.730257,72.65394083890955,3.0816,0.677819083023544,807,1.0,2.0,0.5112359550561798,Fear
2025-04-17,5427.919886,14.70980998915989,2.424909,0.8482384823848238,369,1.0,2.0,3.3411764705882354,Fear
2025-04-18,4880.4047439999995,4.919762846774193,3.233368,0.9788306451612904,992,1.0,2.0,0.9919678714859438,Fear
2025-04-19,71950.577495,70.40173923189825,1.6829815,0.7964774951076321,1022,1.0,2.0,1.1470588235294117,Fear
2025-04-20,25060.341936,26.050251492723493,3.169374,0.8212058212058212,962,1.0,2.0,2.910569105691057,Fear
2025-04-21,34369.267906999994,40.339516322769946,5.028,0.7946009389671361,852,1.0,2.0,0.4921190893169877,Fear
2025-04-22,58652.763578,45.53785992080745,0.86387,0.6894409937888198,1288,1.0,3.0,5.472361809045226,Neutral
2025-04-23,-419020.225731,-101.23706830901185,-0.259152,0.48320850446967867,4139,1.0,4.0,3.9747596153846154,Greed
2025-04-24,50704.395965,42.752441791736935,2.5692,0.7782462057335582,1186,1.0,4.0,0.43757575757575756,Greed
2025-04-25,20218.859206,27.697067405479455,2.585394,0.873972602739726,730,1.0,4.0,1.4496644295302012,Greed
2025-04-26,-4125.753942,-7.474191923913044,-2.9421785,0.3532608695652174,552,1.0,4.0,0.60932944606414,Greed
2025-04-27,2702.067468,16.577101030674847,0.881676,0.7361963190184049,163,1.0,4.0,0.28346456692913385,Greed
2025-04-28,36906.813759,51.11747058033241,6.208862,0.796398891966759,722,1.0,3.0,0.2846975088967972,Neutral
2025-04-29,125749.613427,121.61471317891683,6.14403,0.937137330754352,1034,1.0,4.0,0.8172231985940246,Greed
2025-04-30,14003.797269,42.56473334042553,14.986622,0.8966565349544073,329,1.0,4.0,0.3881856540084388,Greed
2025-05-01,54536.829297000004,80.91517699851633,9.246220000000001,0.7863501483679525,674,1.0,3.0,0.5318181818181819,Neutral
